,title,upload_date,view_count,tempo_desde_pub,y
1432,[K-POP IN PUBLIC] ITZY — LOCO (Full Break) dance cover by ROYALS,2021-09-30,11131,-2.0,
1433,Freeze Dance POP - Fun Brain Break | Fitness Activity,2021-04-19,152075,162.0,
1434,Break Dancing Moves : Suicide Move in Break Dancing,2008-04-15,73937,4914.0,
1435,Breakdancing Bad | Breaking Bad Tribute,2013-09-28,244182,2922.0,
1436,No rats and cockroaches families did Cate walk & break dance party on this Sweet it's free of germs,2021-10-02,13,-4.0,
1437,B-Boy Lil G vs. B-Boy Shigekix | Break The Game 2020,2020-02-12,130460,594.0,
1438,TOP 10 Best Powermoves Sets of 2018,2018-12-26,20341515,1007.0,
1439,O Monstro do Ceará Bboy Bart Power Moves,2017-01-30,9786,1702.0,
1440,Training from 2 Years old to Beast {Calisthenics Breakdancing Kevin Znaider},2018-12-07,339148,1026.0,
1441,JBL Unbreakable 2021 - 1vs1 Bboy Top 16 Jeffro vs Amir,2021-09-22,5478,6.0,
1442,MARUNOM PA PALANG MAG BREAK DANCE SI SUPER JERICK 💪 (Brusko Bros.),2021-05-11,698013,140.0,
1443,Fancy Steps New Emote lighting break Dance#kingrjgaming #shorts#youtubeshortd#shortsvideo,2021-09-30,11,-2.0,
1444,Vin Diesel Breakdancing Throwback,2014-08-01,980982,2615.0,
1445,B-Boy Kosto vs. B-Boy Jamal | Red Bull BC One Cypher Russia 2021,2021-06-14,30127,106.0,
1446,BreakDance melhor de todas,2021-10-02,0,-4.0,
1447,Spend 11k for BREAKDANCER bundle!?!? | Free Fire |,2018-08-14,1104558,1141.0,
1448,BREAK DANCE not hearts,2020-11-15,10487,317.0,
1449,"STEP UP ALL IN - Clip ""Chad e la break dance""",2014-08-08,199136,2608.0,
1450,#freefire#new#break#dance#shot#video#like#share#subscribe#,2021-10-03,20,-5.0,
1451,"Peanut Butter Panda | Let's Move: Music for Kids, Brain Break, Dance Songs for Kids, Action Songs",2016-10-14,1016209,1810.0,
1452,Learn to Play: Breakdancing Meeples,2020-08-10,192,414.0,
1453,B-Boy Alkolil vs B-Boy Pac Pac | Top 8 | Red Bull BC One World Final Austria 2020,2020-11-29,88986,303.0,
1454,5 Easy Breakdance Moves Everybody Can Learn | 𝐕𝐈𝐓𝐀𝐋𝐈𝐓𝐘,2020-06-11,252694,474.0,
1455,BTS (방탄소년단) Black Swan Perf. + ON + Life Goes On + Dynamite @ 2020 MMA,2020-12-05,28395840,297.0,
1456,BC One Squad vs Masters of Mayhem x Shun Murda [prelims] // stance // BBOY CITY 2021,2021-09-25,36140,3.0,
1457,SUPERAÇÃO BBOY BRASIL #01 SAMUKA/JHONATAN/PERNINHA/ALAN/PIVET,2016-09-25,8306,1829.0,
1458,Amazing Moments at RED BULL BC ONE WORLD FINALS 2019 🏆 // .stance,2019-11-13,4549743,685.0,
1459,Amazing Moments at RED BULL BC ONE WORLD FINALS 2019 🏆 // .stance,2019-11-13,4549743,685.0,
1460,Villagers React To Bboy Dance ! Tribal People React To Breankdancing Bboy,2021-09-25,26649,3.0,
1461,Detroit Eastside Dog BreakDancing,2021-10-02,2,-4.0,
1462,CHP chase ends with suspect breakdancing I ABC7,2019-03-19,48542,924.0,
1463,B-Boy R One (Erwan) vs B-Boy Pac Pac  | Red Bull BC One Cypher France 2021,2021-06-02,16636,118.0,
1464,DUTCH BBOY CHAMPIONSHIPS 2021 ! W/ BBoy DOMkey / BREAKDANCE SHOW /JOIN IN,2021-06-07,679,113.0,
1465,Breakdancing in an alley,2021-09-29,1791,-1.0,
1466,Can The Guys Try Breaking?,2021-07-14,418609,76.0,
1467,Crash Any Party - Learn 3 Breakdance Moves - In Only 5 Minutes!,2018-09-25,312027,1099.0,
1468,Bboy VICTOR at Freestyle Session USA 2021 // stance,2021-07-15,18987,75.0,
1469,TOMORROW X TOGETHER - Blue Hour(Dance Break Ver.) (Music Bank) | KBS WORLD TV 201030,2020-10-30,5522420,333.0,
1470,Kids Breakdance competition,2007-07-28,205552,5176.0,
1471,two minutes of gumshoe breakdancing,2021-06-19,3968,101.0,
1472,B-Boy Lil G's BEST moments | 10 YEARS of Red Bull BC One All Stars,2021-05-03,22949,148.0,
1473,YAKUZA 0 | Parte 12 - Tinder e Breakdancing | Detonado Pt Br,2020-09-09,1087,384.0,
1474,B-Boy Nord Diamond | World Bboy Classic Feature Series,2020-09-23,2438,370.0,
1475,HYPEST BBOY SETS OF THE DECADE BY LAWKSAM!,2020-08-08,249230,416.0,
1476,B-Boy Neguin | World BBoy Classic feature series,2020-07-29,3226,426.0,
1477,Brain Breaks - Action Songs for Children - Move and Freeze - Kids Songs by The Learning Station,2015-05-13,44931162,2330.0,
1478,Breakdancing has status to debut at Paris 2024 Olympic,2020-12-08,372,294.0,
1479,RESIDENT EVIL 8 : Bienvenue dans le Village | Episode 1 | PS5 4K60,2021-05-06,348056,145.0,
1480,'Snowbreaking' Combines Snowboarding And Breakdancing,2020-01-31,1008,606.0,
1481,JENNIE - 'SOLO' DANCE BREAK Dance Cover + Mirrored Practice,2021-03-10,302283,202.0,
1482,jabbawockeez vs kinjaz live dance Battle @WOD@ARENA,2018-05-24,2440684,1223.0,
1483,GoPro: Barefoot Waterski Breakdancing,2013-10-21,924317,2899.0,
1484,Vinny Shows Off His Breakdancing Moves | Jersey Shore,2019-07-29,135799,792.0,
1485,Breakdancing Of Disabled People!!!,2007-07-22,83660,5182.0,
1486,Yoga Breakdancing,2011-11-13,562744,3607.0,
1487,"Jimmy Chapman ""How to Seat Spin"" NRG BREAKDANCING",2014-12-04,5787,2490.0,
1488,Poppin John | FrontRow | World of Dance 2017 | #WODATL17,2017-10-13,14677291,1446.0,
1489,Drive For Ever BBoy Music - Dj Arabinho,2021-10-03,24,-5.0,
1490,Breakdance We Gonna Rock It [HD],2015-04-15,708329,2358.0,
1491,Break Dance No2 Bonner Offride Ahlener Herbstkirmes 2021,2021-10-02,33,-4.0,
1492,TOP BBOY SETS OF I LOVE HIPHOP 2021!,2021-09-04,49855,24.0,
1493,B-Boy Shigekix vs B-Boy Kid Karam | Top 8 | Red Bull BC One World Final Austria 2020,2020-11-29,71630,303.0,
1494,BBoy Khai So Fly | “I Need A Break” 2021 Recap #Shorts #bboy #movementculture,2021-09-29,773,-1.0,
1495,BBoy Dotado X BBoy Dinamite | RedBull BC One Cypher Curitiba Brasil 2021,2021-10-01,7,-3.0,
1496,Piyush ka break dance 🤣 sourav joshi vlogs beta moj kar di,2021-05-27,87198,124.0,
1497,AUSTRALIA VS PHILIPPINES | WORLD SUPREMACY BATTLEGROUNDS 2015 | head2head,2015-10-08,13779954,2182.0,
1498,Breakdancing Sasquatch,2020-01-26,217,611.0,
1499,ATEEZ BREAK DANCE IN THE FACT MUSIC AWARDS (TMA) 210902,2021-10-02,194,-4.0,
1500,Jeremy Sim to represent Singapore as breakdancing makes debut at 2019 SEA Games,2019-11-25,3357,673.0,
1501,Brazil Beach- Amazon acrobatics Bboy Kapu [Rio De Janeiro],2018-09-10,16667,1114.0,
1502,BREAK DANCER BUNDLE REDEEM CODE|PLAY OF THE WEEK EVENT|BREAK DANCER BUNDLE KAISE MILEGA|FF NEW EVENT,2021-09-25,18993,3.0,
1503,Barry Break Dances - The Flash 7x12 | Arrowverse Scenes,2021-06-09,17191,111.0,
1504,lorenzo vs Tsukki  (Marseille Battle Pro),2019-03-25,2436537,918.0,
1505,Irene Cara - Breakdance (Radio Edit),2010-04-27,1199557,4172.0,
1506,Breakdance - Best tricks and combos,2011-01-04,2802204,3920.0,
1507,Learning to Breakdance with No Experience,2021-05-15,706482,136.0,
1508,SONIC BOOM via Gravity? Breakdancing Yoda? and More! [BEST CREATIONS] - Trailmakers Gameplay,2020-02-06,785857,600.0,
1509,v reaction to suga belly break dance 😂😂😂,2021-09-30,6735,-2.0,
1510,Breakdancing Tyrannosaurus Rex (B-boying T-Rex),2016-08-23,12630,1862.0,
1511,Bboy Kosto (RUS) vs  Bboy Jamal (RUS) | 2021 WDSF European Breaking - The Final,2021-06-27,11699,93.0,
1512,Breakdancing: What a sport!,2020-10-30,1378,333.0,
1513,The FBI's Breakdancing Training VIdeo,2018-06-07,552724,1209.0,
1514,[KPOP IN PUBLIC] ITZY 있지 'LOCO' Full Song + Dance Break Dance Cover | SpadeADance,2021-09-26,90499,2.0,
1515,Red Bull BC One 2015 The Soundtrack | Bboy Breakdance Music,2015-01-01,2969563,2462.0,
1516,Beat Street Roxy Battle,2007-06-29,5131628,5205.0,
1517,TOP BREAKDANCE🔥,2021-10-03,7,-5.0,
1518,Devin Shen- Contortionist/Breakdancing,2013-08-15,44193,2966.0,
1519,BC One Squad vs Havikoro [finals] // stance // BBOY CITY 2021,2021-09-28,28160,0.0,
1520,Israel Adesanya break dances next to Paulo Costa and then goes WILD in the dressing room | UFC 253,2020-09-27,1727077,366.0,
1521,Breakdance World Championship Remix,2010-12-29,12682447,3926.0,
1522,No.1 Break Dance Best Sellers (HQ),2020-12-04,18583,298.0,
1523,10 insane momments of BBOY KILL ever / Gamblerz crew 2021,2021-05-13,9098,138.0,
1524,Massive Monkees vs Jinjo Crew | R16 BBOY Battle 2012 | YAK FILMS,2012-07-09,89405341,3368.0,
1525,West Street Mob - Break Dance - Electric Boogie,2017-02-17,132617,1684.0,
1526,KEJOHANAN AKHIR BREAK DANCE VIRTUAL KEBANGSAAN | NADI TERKINI,2021-10-03,2387,-5.0,
1527,DJ QBERT @ BBOY CITY XXVII [livestream] // .stance,2021-09-26,2432,2.0,
1528,Breakdance,2021-10-02,3,-4.0,
1529,GOLDEN BUZZER | SENSATIONAL Breakdancing Audition On Greece's Got Talent! | Top Talent,2021-02-04,8251,236.0,
1530,Luan & HP vs Willy & Skychief | WORLD BBOY CLASSIC 2017,2017-06-19,78659,1562.0,
1531,"10 Minute Lunch Break Dance Party! Bachata, Salsa, & Reggaetón",2021-02-24,10128,216.0,
1532,ALL OF CRAZIEST bboy Vero ever/ JinJo crew,2021-06-09,1848,111.0,
1533,Japan: Watch 100 mini breakdancing robots perform flawless routine,2015-01-20,4063,2443.0,
1534,Juste Debout Paris Vagabonds showcase 2012! Sick Breakdancing,2012-03-14,12500,3485.0,
1535,Breakdance - Coletânea Pop Internacional - (Vinil Completo - 1984) - Baú Musical,2020-05-20,24466,496.0,
1536,Breakdance Battle Competition - Finals,2014-04-15,27439,2723.0,
1537,BREAKDANCE SHOWDOWN BRUSKOBROS VS BRUSKO GIRLS ( JEREMIYA),2020-11-05,606283,327.0,
1538,Aries Beats – Sonic B Boy Break Dance Synthwave Electro Funk No Copyright Music 2020,2021-10-01,2,-3.0,
1539,PADAMIHAN NG BREAKDANCE (BRUSKOBROS),2021-09-01,155052,27.0,
1540,[CHOREOGRAPHY] BTS (방탄소년단) 'N.O' Dance Practice (MOS ON:E dance break ver.) #2021BTSFESTA,2021-06-03,10249928,117.0,
1541,B-Boy Neguin's BEST moments | 10 YEARS of Red Bull BC One All Stars,2021-03-18,494806,194.0,
1542,Electric Breakdance Vol. 1 [full ep],2017-06-27,78099,1554.0,
1543,Break dance,2021-10-02,3,-4.0,
1544,BBOY NOE,2021-08-20,606,39.0,
1545,Super Slow Motion Breakdancing - Roxrite demonstrates The Melting Halo,2012-10-18,78978,3267.0,
1546,Musica para bailar Break Dance | Music break dance | Estyle RB |,2017-01-05,1396629,1727.0,
1547,KID RAINEN vs MORRIS [bboy finals] // stance // TEXAS BREAKIN OPEN 2021,2021-03-29,10191,183.0,
1548,Taniela or Razor's breakdancing??,2021-05-08,40591,143.0,
1549,bboy heady artistreet Korea BBIC Battle 2021 #shorts #bboy,2021-09-29,400,-1.0,
1550,RED BULL BC ONE NIGERIA LAGOS CYPHER  || BBOY LYRICX JUDGE SHOWCASE,2021-10-01,1628,-3.0,
1551,Best Break Dance Ever - Adorable 3 year old is very happy to dance!,2014-05-08,8235029,2700.0,
1552,Breakdancing For Gold,2021-10-02,732,-4.0,
1553,Amazing Kid Breakdance Performance | Inspiring,2012-08-23,3117492,3323.0,
1554,Red Bull BC One 2015 The Soundtrack | Bboy Breakdance Music,2015-01-01,2969563,2462.0,
1555,Bboy Thesis vs Bboy Noe - World Bboy Battle Championships,2021-09-06,3521,22.0,
1556,HD vs Ozzi / BBOY SEMI FINAL / NK Breaking 2021,2021-09-14,10893,14.0,
1557,#SHORT || BREAK DANCE BUNDAL #VIRAL,2021-10-02,3,-4.0,
1558,Bboys World,2021-08-28,838,31.0,
1559,TEAM SUJIT | HIP HOP INTERNATIONAL INDIA 2019 | DANCE ROUTINE,2019-07-29,1318501,792.0,
1560,Dj Spray - Si Me Ves Volar (Remastered) | BBOY BEAT | BreakBeat | BBOY MUSIC 2021,2021-10-01,190,-3.0,
1561,Lil Zoo & Machine vs Bart & Lilou | QUARTER FINAL | WORLD BBOY CLASSIC 2018,2018-07-01,1552066,1185.0,
1562,How to Breakdance : Air Swipes: Breakdancing,2008-10-25,2860589,4721.0,
1563,[CHOREOGRAPHY] BTS (방탄소년단) 2020 MAMA ‘ON’ Dance Practice,2020-12-17,18112064,285.0,
1564,Meet the breakdancing opera singer,2020-03-13,21474,564.0,
1565,respect🔥 Break Dance Power Moves 😱💪🏻,2021-10-02,91,-4.0,
1566,Breakdancing To Debut At The 2024 Olympic Games In Paris | What Is Breakdancing? | Showsha,2020-12-08,2452,294.0,
1567,BBOY BART VS BBOY ESTENIO (TROPICAL BATTLE 2021),2021-06-21,402,99.0,
1568,HD vs Kid Colombia / BBOY TOP 8 / NK Breaking 2021,2021-09-15,5914,13.0,
1569,EXCLUSIVE: USA breakdancing coach eyes Olympic gold at Paris debut,2020-02-14,5625,592.0,
1570,I Got All Rare Bundle In Diwali Wish Event || Break Dancer Bundle || Zombie Samurai || Artic Blue,2020-11-13,1227693,319.0,
1571,Break dance in Santiago Chile,2017-01-01,95441,1731.0,
1572,BBoy Cloud |EarthQuack| 2016,2015-12-17,28478,2112.0,
1573,Bboy Yude - TRAINING CRASH FEST IBE 2021,2021-05-03,273,148.0,
1574,JBL Unbreakable 2021- 1vs1 Bboy Semi final Mighty Jim vs Illz,2021-09-20,4027,8.0,
1575,OLD vs NEW | GROOVE SESSION 2017,2017-11-22,4583850,1406.0,
1576,"TWICE - ""Feel Special"" Chorus + Dance Break Dance Tutorial (mirrored + slow) by Kathleen Carm",2019-09-23,193016,736.0,
1577,Jermaine Wiggins - Breakdancing,2014-01-20,13129,2808.0,
1578,ALI vs. DOUG // BREAK X GRAND JAM 2021 // BBOY TOP 8,2021-04-23,8119,158.0,
1579,BREAK DANCE BUNDLE REDEEM CODE | FREE FIRE EXTREMATHON | FREE FIRE TODAY REDEEM CODE | FF NEW EVENT,2021-07-08,41662,82.0,
1580,Break Up Song | DANCE FITNESS | Naach,2016-11-11,18831487,1782.0,
1581,UConn Breakdancing Club | UConn,2018-04-10,2243,1267.0,
1582,Taught the girl how to do Flares - BreakDance Step-by-Step,2021-09-30,38817,-2.0,
1583,"Kidz Dance Battle by ""Nothing but Flavor"". 2 girls vs 2 boys. Amazing!",2014-09-21,4593474,2564.0,
1584,WWE 2K20 | ROMAN REIGNS AND BROCK LESNAR BREAK DANCE | WWE 2K20 GLITCH,2021-10-03,2,-5.0,
1585,[LISA - MONEY] DANCE BREAK DANCE COVER BLACKPINK SOLO FULLCAM #lalisa #blackpink #shorts,2021-09-23,17513,5.0,
1586,Learn how to Breakdance! | FREE ONLINE Class | Lesson 1 - Groove,2019-07-11,60624,810.0,
1587,Breakdancing in the streets of Perth,2019-08-18,36052,772.0,
1588,JEFFRO vs. GRAVITY // BREAK X GRAND JAM 2021 // BBOY FINALS,2021-04-19,33771,162.0,
1589,Tricks & Combo Bboy Battle Mix,2018-04-04,2428615,1273.0,
1590,breakdance,2021-09-28,3,0.0,
1591,Breakdancing basics,2021-06-07,133,113.0,
1592,Irene Cara - Breakdance (Extended Remix) - What A Feelin',2010-04-28,124915,4171.0,
1593,How to Breakdance : The Salsa Step: Breakdancing,2008-10-25,198127,4721.0,
1594,"Seth’s Favorite Jokes of the Week: Olympic Breakdancing, National Lard Day",2020-12-11,60623,291.0,
1595,TOP 10 Suicide Moves in Breakdance,2018-03-11,12529098,1297.0,
1596,Sol Bboys arrasa desde Venezuela con su break dance | Inéditos | Got Talent España 2018,2018-08-22,650011,1133.0,
1597,Taipei Bboy City Online Final Round - Lil G vs Malish,2020-10-27,21144,336.0,
1598,BREAK DANCE,2021-10-03,0,-5.0,
1599,Fry an Yancy BreakDancing,2008-12-15,20567,4670.0,
1600,Breakdance in the Sky - Crazy Highline Freestyle Moves,2021-06-09,6191,111.0,
1601,BBOY POCKET NEXT LEVEL 2019,2019-02-03,309515,968.0,
1602,“Respect The Grind” Justo The Mc Prod. Bboy Enea,2021-07-20,219,70.0,
1603,BC One Squad vs Keep Your Dreams [top 8] // stance // BBOY CITY 2021,2021-09-28,6471,0.0,
1604,PIZZA DE ESTROGONOFE E BREAKDANCE NAS OLIMPÍADAS! PODE ISSO? || FIFA 21 PROCLUBS,2020-12-19,149220,283.0,
1605,Madonna's Best Dance Breaks,2017-05-18,3422761,1594.0,
1606,BBOY ROXRITE Recap @SECRET BATTLE Red Bull BC One Allstars get Called Out,2021-03-22,125,190.0,
1607,Freestyle breakdancing session in Europe,2006-07-09,288313,5560.0,
1608,Breakdancing is coming to the Olympics,2020-12-09,835,293.0,
1609,BBOY LILOU & BBOY MENNO Recap | Red Bull Dance Tour France,2021-06-25,881,95.0,
1610,The Breakdancing Formula | Bboy Federation | TEDxSaltLakeCity,2015-10-26,10456,2164.0,
1611,TXT (투모로우바이투게더) '동물원을 빠져나온 퓨마 (Dance Break ver.)' 2021 GDA Dance Practice,2021-01-20,820001,251.0,
1612,I Got Break Dance Bundle From legacy Return At free fire,2019-11-17,4450227,681.0,
1613,TOP 10 Suicide Moves in Breakdance,2018-03-11,12529200,1297.0,
1614,Banana Banana Meatball - Blazer Fresh | GoNoodle,2016-12-01,27008631,1762.0,
1615,Break dance battle between two cats animation#shorts# break dance,2021-10-03,17,-5.0,
1616,💗 Dance plus season 4💗 break dance 💗full screen whatttsap status,2021-10-03,6,-5.0,
1617,Red bull Cypher São Paulo 2021 FINAL Bboy Luan vs Bboy Training,2021-10-02,631,-4.0,
1618,"Breakdancing, medal event na sa 2024 Olympic Games | NXT",2020-12-09,1563,293.0,
1619,Breakdance Battle - Chelles Battle Pro 2014  Final,2014-03-07,31174416,2762.0,
